"code","excluded","topic","type","delivery","level","hasOnDemand","onDemandUrl","captionFileLink","ogImage","title","oneliner","tags","speakers","start"
"BRK244","False","Agents & apps","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/c8e844ff-d07c-427f-9168-2a7d84ac4acf","","https://medius.microsoft.com/video/asset/Thumbnail/c8e844ff-d07c-427f-9168-2a7d84ac4acf","Agent supervision is the new senior engineering skill","<p><strong>Introduction and Industry Context:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:01"">00:00:01</a>, Swix opens his talk with observ...","Azure|OSS CI/CD Libraries|Visual Studio","swyx (Shawn Wang)","2026/06/03 17:15:00"
"BRK205","False","Developer tools & frameworks","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/e19a5e82-a2b2-4e2f-acdf-804ccc5a0f5b","https://medius.microsoft.com/video/asset/Caption/e19a5e82-a2b2-4e2f-acdf-804ccc5a0f5b","https://medius.microsoft.com/video/asset/Thumbnail/e19a5e82-a2b2-4e2f-acdf-804ccc5a0f5b","Aspire for agents: Transform how you build and deploy distributed apps","<p><strong>Introduction and Purpose of the Session:</strong> The session opens with a lively introduction (<a class=""medius-aisummary"" data-starttime=""00:00:...","Azure|Agents|Developer|OSS|DevTools|Agentic SDLC|Aspire","David Fowler, Maddy Montaquila, PJ Meyer","2026/06/03 21:45:00"
"BRK202","False","Developer tools & frameworks","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/ce405956-4847-4b45-a5e6-e2fa334f2cfe","https://medius.microsoft.com/video/asset/Caption/ce405956-4847-4b45-a5e6-e2fa334f2cfe","https://medius.microsoft.com/video/asset/Thumbnail/ce405956-4847-4b45-a5e6-e2fa334f2cfe","Azure DevOps meets GitHub, the path to AI powered SDLC","<p><strong>Introductions and Session Overview:</strong> The presentation opens with greetings and light humor to re-engage the audience after lunch <a class=...","Developer|GitHub Advanced Security|GitHub Copilot|GitHub|Azure DevOps|Deployment Pipelines|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|DevTools|Agentic SDLC","Dave Burnison, Dan Hellem, Lan Kaim","2026/06/03 20:30:00"
"BRKSP93","False","Developer tools & frameworks","Breakout","In-person|Online","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1775240864817001hZBb_20260522172506630.avif","Build AI across client and cloud with AMD ROCm and Microsoft","As AI moves from experimentation to production, developers need practical ways to build, test, and optimize workloads across client, cloud, and on-prem envir...","AI|API|Developer|Developer Technologies|Developer Frameworks","Anush Elangovan","2026/06/02 21:30:00"
"BRK261","False","Windows","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/9574001f-c87e-401e-9e24-87990c6318f9","https://medius.microsoft.com/video/asset/Transcript/9574001f-c87e-401e-9e24-87990c6318f9","https://medius.microsoft.com/video/asset/Thumbnail/9574001f-c87e-401e-9e24-87990c6318f9","Build and ship faster with a developer-optimized experience on Windows","<p><strong>Introduction and Session Overview:</strong> The video begins with <a class=""medius-aisummary"" data-starttime=""00:00:01"">00:00:01</a>, where Kayla ...","AI|Agents|Windows|Windows Developer|Azure Linux|VS Code|Developer Technologies|Windows Development|Developer Frameworks|Developer Languages|WSL|Terminal","Kayla Cinnamon, Craig Loewen, Clint Rutkas","2026/06/02 22:45:00"
"BRK260","False","Windows","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/04c29fa8-c492-43f5-bb90-6582b474053b","https://medius.microsoft.com/video/asset/Caption/04c29fa8-c492-43f5-bb90-6582b474053b","https://medius.microsoft.com/video/asset/Thumbnail/04c29fa8-c492-43f5-bb90-6582b474053b","Build Apps w/ Local AI for Unmetered Intelligence on every Windows PC","<p><strong>Session Introduction:</strong> The presentation opens with greetings and the announcement of <a class=""medius-aisummary"" data-starttime=""00:00:03""...","AI|API|Developer|Local AI|Windows|Microsoft Foundry|Windows Developer|VS Code|Foundry Local","Jordi Janer, Aditi Narvekar, Anastasiya Tarnouskaya, Tucker Burns","2026/06/03 16:00:00"
"BRK240","True","Agents & apps","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/90e4bcf4-03cd-48e6-b0ae-fd4657a5e2f9","","https://medius.microsoft.com/video/asset/Thumbnail/90e4bcf4-03cd-48e6-b0ae-fd4657a5e2f9","Build context-aware agents: From data to decisions","<p><strong>Introduction and Industry Shift:</strong> At the opening of the session <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>–<a clas...","Agents|GitHub Advanced Security|Foundry IQ|Microsoft Foundry|Governance|Work IQ|Scaling|Context Engineer|Grounding|Enterprise|Production Systems","Amanda Silver, Marco Casalaina","2026/06/03 0:00:00"
"BRK251","True","Responsible AI","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/1cdd1849-8b45-4ee1-9671-e766fb044081","","https://medius.microsoft.com/video/asset/Thumbnail/1cdd1849-8b45-4ee1-9671-e766fb044081","Build secure and enterprise-ready agents with Agent 365","<p><strong>Introduction and Context:</strong> The session opens with Neda welcoming the audience and encouraging everyone to use headphones for clarity <a cl...","Security|Agent 365|Purview|Responsible AI|Governance|Foundry Control Plane|Entra","Neta Haiby, Kendra Springer, Ray Zhong","2026/06/03 18:30:00"
"BRK230","True","Working with models","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/fb5d9581-c0ac-4290-9a9b-1fdcb98d6443","https://medius.microsoft.com/video/asset/Transcript/fb5d9581-c0ac-4290-9a9b-1fdcb98d6443","https://medius.microsoft.com/video/asset/Thumbnail/fb5d9581-c0ac-4290-9a9b-1fdcb98d6443","Build smarter AI systems in Foundry as models and costs evolve","<p><strong>Introduction and Challenges in AI Development:</strong> The session opens with Yina Arenas introducing ""Building Smart AI Systems in Foundry"" and ...","","Yina Arenas, Naomi Moneypenny, Sharmila Chockalingam","2026/06/02 19:30:00"
"BRK245","True","Agents & apps","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/5a21e754-8418-4276-9e66-5041ed2f019d","","https://medius.microsoft.com/video/asset/Thumbnail/5a21e754-8418-4276-9e66-5041ed2f019d","Build the thing that builds the thing","<p><strong>Introduction and Core Philosophy:</strong> The talk begins with the speaker greeting the audience and explaining that this will not be a conventio...","Microsoft Purview|ACA|Secure App Development","Peter Steinberger","2026/06/02 21:30:00"
"BRK262","False","Windows","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/ceeb5203-d352-4d45-8be6-9db57724f003","","https://medius.microsoft.com/video/asset/Thumbnail/ceeb5203-d352-4d45-8be6-9db57724f003","Building Agents You Can Trust on Windows","<p><strong>Introduction and Context:</strong> The session opens with a welcome from Krupa at <a class=""medius-aisummary"" data-starttime=""00:00:01"">00:00:01</...","Windows|MCP|Agents on Windows|GitHub Copilot CLI","Kirupa Chinnathambi, Patrick Nikoletich, Stuart Schaefer","2026/06/03 0:00:00"
"BRK243","True","Agents & apps","Breakout","In-person|Online","(400) Expert","True","https://medius.microsoft.com/Embed/video-nc/ce857844-2448-482c-a66b-efa81e214b35","","https://medius.microsoft.com/video/asset/Thumbnail/ce857844-2448-482c-a66b-efa81e214b35","Claw and agent harness in Microsoft Foundry","<p><strong>Introduction and Session Overview:</strong> At <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>, Sean Henry opens Day 2 of Build...","Agents|GitHub Copilot|Microsoft Foundry|MCP|OSS|Agent Observability|Claws|Openclaw|Evaluations","Glenn Condron, Amanda Foster, Shawn Henry","2026/06/03 18:30:00"
"BRK225","True","Cloud platform & data","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/c1caffa3-94c6-4ba4-92e3-1aef6b91878d","","https://medius.microsoft.com/video/asset/Thumbnail/c1caffa3-94c6-4ba4-92e3-1aef6b91878d","Data, apps, and agents: the future of app dev with Rayfin","<p><strong>Introduction and Vision of Agentic Coding:</strong> The session begins with Ben and Sachin welcoming the audience and introducing the concept of t...","Microsoft Fabric|CP&D|Data","Sachin Patney, Ben Zulauf","2026/06/03 20:30:00"
"BRK231","True","Working with models","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/2e2fd0b4-5960-4c31-b9d2-946486fbbe5f","https://medius.microsoft.com/video/asset/Transcript/2e2fd0b4-5960-4c31-b9d2-946486fbbe5f","https://medius.microsoft.com/video/asset/Thumbnail/2e2fd0b4-5960-4c31-b9d2-946486fbbe5f","Deploy. Observe. Learn. Reinforcement learning for production agents","<p><strong>Introduction and Agenda:</strong> At the start of the session <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>–<a class=""medius-...","","Alicia Frame, Omkar More, Long Chen","2026/06/02 22:45:00"
"BRK227","False","Cloud platform & data","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/e28400c7-e07f-4eee-852d-345171931f8d","https://medius.microsoft.com/video/asset/Caption/e28400c7-e07f-4eee-852d-345171931f8d","https://medius.microsoft.com/video/asset/Thumbnail/e28400c7-e07f-4eee-852d-345171931f8d","Distributed systems to AI platforms with Mark Russinovich & Ion Stoica","What will it take to build AI platforms for the agent era?","Next.js|Agent 365|Post Quantum Cryptography","Mark Russinovich, Ion Stoica, Darby Kosten","2026/06/02 22:45:00"
"BRK208","False","Developer tools & frameworks","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/f3ef9971-9c7e-4883-acdc-d4c2bd4ca732","https://medius.microsoft.com/video/asset/Caption/f3ef9971-9c7e-4883-acdc-d4c2bd4ca732","https://medius.microsoft.com/video/asset/Thumbnail/f3ef9971-9c7e-4883-acdc-d4c2bd4ca732","Ensuring your code works when AI testing isn’t enough","<p><strong>Introduction and Evolution of Agentic Engineering:</strong> The talk opens with Simon Willison introducing himself and outlining the theme of “ver...","Agents|Developer|GitHub Copilot|GitHub|App Mod|OSS|GitHub Copilot CLI|DevTools","Simon Willison","2026/06/03 18:30:00"
"BRK246","True","Agents & apps","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/ae80fe5d-7c1e-4fc5-ab1c-a37839c0a9bd","","https://medius.microsoft.com/video/asset/Thumbnail/ae80fe5d-7c1e-4fc5-ab1c-a37839c0a9bd","Foundry IQ: Fuel agents with enterprise knowledge and agentic retrieval","<p><strong>Introduction to Foundry IQ:</strong> The session opens with Pablo from the Foundry IQ team welcoming viewers and explaining that the focus will be...","AI|Azure|Security|Developer|Foundry IQ|Microsoft Foundry|Foundry Agents|Context Engineer|Grounding|Evaluations|Enterprise","Pablo Castro, Allison Sparrow","2026/06/03 16:00:00"
"BRK203","False","Developer tools & frameworks","Breakout","In-person|Online","(400) Expert","True","https://medius.microsoft.com/Embed/video-nc/b2b9417e-2b22-4732-aaac-24df66a625f7","https://medius.microsoft.com/video/asset/Caption/b2b9417e-2b22-4732-aaac-24df66a625f7","https://medius.microsoft.com/video/asset/Thumbnail/b2b9417e-2b22-4732-aaac-24df66a625f7","From CLI to PR: Automating the path to merged code","<p><strong>Introduction and Overview:</strong> The session opens with Cassidy Williams and Evan Boyle greeting the audience and setting the stage for a discu...","Agents|Developer|GitHub Copilot|GitHub|GitHub Actions|GitHub Copilot CLI|DevTools|Agentic SDLC","Evan Boyle, Cassidy Williams, Katie Liu","2026/06/03 16:00:00"
"BRK252","True","Responsible AI","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/bc75ad49-f354-49ee-a449-69cb12bcf5fb","","https://medius.microsoft.com/video/asset/Thumbnail/bc75ad49-f354-49ee-a449-69cb12bcf5fb","From observability to ROI for AI agents on any framework","<p><strong>Introduction and Overview:</strong> The session titled ""From Observability to ROI for AI Agents"" opens with an overview of Microsoft's Foundry Obs...","Observability|Microsoft Foundry|Responsible AI","Vivek Bhadauria, Sebastian Kohlmeier, Filisha Shah","2026/06/03 0:00:00"
"BRK241","True","Agents & apps","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/af92c987-5029-4a5f-8a59-4a3931941ce5","","https://medius.microsoft.com/video/asset/Thumbnail/af92c987-5029-4a5f-8a59-4a3931941ce5","From prototype to production: build and run agents at scale","<p><strong>Introduction and Vision for AI Agents:</strong> The video begins with Tina Schackman and Jeff Holland introducing themselves and outlining the ses...","Security|Developer|GitHub Copilot|Microsoft Foundry|Foundry Agents|Scaling|Evaluations|Enterprise|Identity|Production Systems","Tina Schuchman, Jeff Hollan, Takuto Higuchi","2026/06/02 22:45:00"
"BRK223","False","Cloud platform & data","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/b3997e7a-32c9-4e3c-b10a-0f8012d0007e","","https://medius.microsoft.com/video/asset/Thumbnail/b3997e7a-32c9-4e3c-b10a-0f8012d0007e","From rows to reasoning: Designing databases for AI apps and agents","AI applications and agents require data platforms designed for reasoning, not just transactions.","Azure SQL|Azure Database for PostgreSQL|Azure Cosmos DB|CP&D|Data|Azure HorizonDB","Charles Feddersen, Abe Omorogbe, Eric Hudson","2026/06/02 21:30:00"
"BRK229","False","Cloud platform & data","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/23d1e046-18c1-49aa-ab56-9af87d6d4c31","","https://medius.microsoft.com/video/asset/Thumbnail/23d1e046-18c1-49aa-ab56-9af87d6d4c31","From Skeptic to Superpower: Real‑World AI Coding Workflows That Scale","<p><strong>Introduction and the Promise of Quantum Computing:</strong> The speaker begins by highlighting the enormous transformative potential of quantum te...","Resiliency|Data|Windows APIs","Priyanka Sharma, Mario Toffia","2026/06/03 16:00:00"
"BRK210","False","Developer tools & frameworks","Breakout","In-person|Online","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/a10e37be-0b75-4535-8693-b49de03d99ac","","https://medius.microsoft.com/video/asset/Thumbnail/a10e37be-0b75-4535-8693-b49de03d99ac","Future of Developer Productivity: Microsoft’s EngThrive Framework in Practice","<p><strong>Introduction and Focus:</strong> The talk begins with the speaker welcoming the audience and setting the stage for a discussion on productivity, s...","Developer|GitHub|DevTools","Tim Bozarth","2026/06/03 23:00:00"
"BRK207","False","Developer tools & frameworks","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/45d559ef-d829-4eda-a101-b034bea5bcb3","","https://medius.microsoft.com/video/asset/Thumbnail/45d559ef-d829-4eda-a101-b034bea5bcb3","GitHub Copilot in Visual Studio: Agents That Debug, Profile, and Test","<p><strong>Introduction and Context:</strong> The session (<a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</a>–<a class=""medius-aisummary"" dat...","Developer|GitHub Copilot|GitHub|GitHub Copilot CLI|Visual Studio|DevTools","Nik Karpinsky, Mads Kristensen, Anisha Pindoria","2026/06/03 23:00:00"
"BRK221","False","Cloud platform & data","Breakout","In-person|Online","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/8508448f-e225-4efd-b0ae-f89c2c2b91b5","https://medius.microsoft.com/video/asset/Caption/8508448f-e225-4efd-b0ae-f89c2c2b91b5","https://medius.microsoft.com/video/asset/Thumbnail/8508448f-e225-4efd-b0ae-f89c2c2b91b5","Idea to production-ready agent in seconds on AI-native runtime","<p><strong>Session Introduction and Overview:</strong> The presentation opens with the host greeting the audience and setting the stage for the Microsoft Bui...","App Mod|CP&D|Reserve","Simon Jakesch, Devanshi Joshi, Gopi Prashanth","2026/06/03 21:45:00"
